Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1778707858,200,,Aggregated,31.900000,0.000000,28,100,500,4000,7800,9700,12000,13000,17000,17000,17000,1361,0,28,1784.326187668633,1.6689170006429777,17499.66004199996,268.60470242468773
1778707859,200,,Aggregated,31.100000,0.000000,28,100,500,4000,7700,9700,12000,13000,17000,17000,17000,1380,0,28,1775.690888071745,1.6689170006429777,17499.66004199996,269.3644927536232
1778707860,200,,Aggregated,31.300000,0.000000,28,100,500,4000,7800,9900,12000,13000,17000,17000,17000,1407,0,28,1783.4902207690166,1.6689170006429777,17499.66004199996,269.07533759772565
1778707861,200,,Aggregated,29.800000,0.000000,27,100,600,4100,7800,10000,12000,13000,17000,19000,19000,1433,0,27,1816.2326800383894,1.6689170006429777,18975.804749999952,270.0446615491975
1778707862,200,,Aggregated,29.000000,0.000000,29,100,1100,4300,8000,10000,12000,13000,17000,19000,19000,1467,0,29,1860.6846578854904,1.6689170006429777,18975.804749999952,269.74914792092704
1778707863,200,,Aggregated,29.900000,0.000000,29,100,1000,4300,8000,10000,12000,14000,17000,19000,19000,1499,0,29,1854.5913657391716,1.6689170006429777,18975.804749999952,269.39759839893264
1778707864,200,,Aggregated,29.600000,0.000000,29,100,1000,4300,8000,10000,12000,14000,17000,19000,19000,1538,0,29,1867.8426478329125,1.6689170006429777,18975.804749999952,269.2750325097529
1778707865,200,,Aggregated,30.200000,0.000000,29,100,1100,4500,8000,10000,12000,14000,17000,19000,19000,1571,0,29,1874.593992674108,1.6689170006429777,18975.804749999952,269.57479312539783
1778707866,200,,Aggregated,30.500000,0.000000,28,100,1000,4500,8000,10000,12000,14000,17000,19000,19000,1593,0,28,1877.4577256177172,1.6689170006429777,18975.804749999952,269.28436911487756
1778707867,200,,Aggregated,31.000000,0.000000,28,100,1000,4500,8000,10000,12000,14000,17000,19000,19000,1615,0,28,1873.9092427436694,1.6689170006429777,18975.804749999952,269.42476780185757
1778707868,200,,Aggregated,29.700000,0.000000,29,100,1300,4600,8000,10000,12000,14000,17000,19000,19000,1648,0,29,1913.385660566761,1.6689170006429777,18975.804749999952,269.86650485436894
1778707869,200,,Aggregated,29.600000,0.000000,29,100,1200,4600,8000,10000,12000,14000,17000,19000,19000,1681,0,29,1912.8130864003697,1.6689170006429777,18975.804749999952,269.9161213563355
1778707870,200,,Aggregated,28.300000,0.000000,29,100,1200,4700,8000,10000,12000,14000,17000,19000,19000,1705,0,29,1920.061250482124,1.6689170006429777,18975.804749999952,270.1906158357771
